"No.","Time","Source","Destination","Protocol","Length","Info"
"1649","3.926749","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"1679","4.015766","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"1699","4.091645","104.198.218.190","10.1.10.11","TLSv1.2","213","Application Data"
"1706","4.096249","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"1714","4.140928","104.198.218.190","10.1.10.11","TLSv1.2","130","Application Data"
"1736","4.185648","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"1742","4.208484","104.198.218.190","10.1.10.11","TLSv1.2","292","Application Data, Application Data"
"1764","4.266830","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"1791","4.346469","104.198.218.190","10.1.10.11","TLSv1.2","222","Application Data"
"1799","4.359524","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"1822","4.435558","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"1844","4.525331","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"1872","4.617399","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"1877","4.634547","104.198.218.190","10.1.10.11","TLSv1.2","124","Application Data"
"1906","4.670376","104.198.218.190","10.1.10.11","TLSv1.2","124","[TCP Spurious Retransmission] , Application Data"
"1918","4.695321","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"1922","4.704981","104.198.218.190","10.1.10.11","TLSv1.2","222","Application Data"
"1950","4.774664","104.198.218.190","10.1.10.11","TLSv1.2","128","Application Data"
"1958","4.785838","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"1968","4.828965","104.198.218.190","10.1.10.11","TLSv1.2","541","Application Data, Application Data, Application Data, Application Data"
"1987","4.865367","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"1999","4.901068","104.198.218.190","10.1.10.11","TLSv1.2","301","Application Data, Application Data"
"2022","4.956863","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2027","4.978961","104.198.218.190","10.1.10.11","TLSv1.2","302","Application Data, Application Data"
"2053","5.036260","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2056","5.049293","104.198.218.190","10.1.10.11","TLSv1.2","305","Application Data, Application Data"
"2088","5.127059","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2113","5.205307","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2133","5.277547","104.198.218.190","10.1.10.11","TLSv1.2","231","Application Data"
"2140","5.296737","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2148","5.341589","104.198.218.190","10.1.10.11","TLSv1.2","133","Application Data"
"2165","5.376265","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2173","5.408829","104.198.218.190","10.1.10.11","TLSv1.2","311","Application Data, Application Data"
"2194","5.465443","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2196","5.477089","104.198.218.190","10.1.10.11","TLSv1.2","312","Application Data, Application Data"
"2231","5.546202","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2232","5.554402","104.198.218.190","10.1.10.11","TLSv1.2","244","Application Data"
"2256","5.620271","104.198.218.190","10.1.10.11","TLSv1.2","122","Application Data"
"2263","5.637062","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2288","5.708676","104.198.218.190","10.1.10.11","TLSv1.2","244","Application Data"
"2296","5.717072","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2310","5.763227","104.198.218.190","10.1.10.11","TLSv1.2","125","Application Data"
"2331","5.805682","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2365","5.895207","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2367","5.901360","104.198.218.190","10.1.10.11","TLSv1.2","244","Application Data"
"2385","5.969208","104.198.218.190","10.1.10.11","TLSv1.2","130","Application Data"
"2392","5.975464","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2402","6.018989","104.198.218.190","10.1.10.11","TLSv1.2","320","Application Data, Application Data"
"2418","6.065668","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2426","6.086924","104.198.218.190","10.1.10.11","TLSv1.2","320","Application Data, Application Data"
"2454","6.145601","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2487","6.237034","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2488","6.239217","104.198.218.190","10.1.10.11","TLSv1.2","254","Application Data"
"2513","6.304717","104.198.218.190","10.1.10.11","TLSv1.2","123","Application Data"
"2521","6.315283","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2531","6.359147","104.198.218.190","10.1.10.11","TLSv1.2","595","Application Data, Application Data, Application Data, Application Data"
"2550","6.405634","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2577","6.486017","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2607","6.580816","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2634","6.655717","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2642","6.690366","104.198.218.190","10.1.10.11","TLSv1.2","259","Application Data"
"2664","6.745807","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2667","6.758714","104.198.218.190","10.1.10.11","TLSv1.2","398","Application Data, Application Data, Application Data"
"2689","6.825874","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2728","6.916115","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2735","6.950141","104.198.218.190","10.1.10.11","TLSv1.2","265","Application Data"
"2754","6.997889","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2763","7.016707","104.198.218.190","10.1.10.11","TLSv1.2","120","Application Data"
"2786","7.085317","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2818","7.175510","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2847","7.255914","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2850","7.262633","104.198.218.190","10.1.10.11","TLSv1.2","270","Application Data"
"2878","7.345768","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2901","7.425335","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2932","7.512019","104.198.218.190","10.1.10.11","TLSv1.2","265","Application Data"
"2938","7.515623","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2951","7.559115","104.198.218.190","10.1.10.11","TLSv1.2","133","Application Data"
"2966","7.597607","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"2974","7.624714","104.198.218.190","10.1.10.11","TLSv1.2","331","Application Data, Application Data"
"3002","7.685972","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3003","7.690712","104.198.218.190","10.1.10.11","TLSv1.2","348","Application Data, Application Data"
"3026","7.756988","104.198.218.190","10.1.10.11","TLSv1.2","349","Application Data, Application Data"
"3036","7.766512","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3061","7.850344","104.198.218.190","10.1.10.11","TLSv1.2","265","Application Data"
"3070","7.858800","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3079","7.907141","104.198.218.190","10.1.10.11","TLSv1.2","140","Application Data"
"3094","7.935220","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3119","8.025733","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3146","8.105700","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3147","8.106561","104.198.218.190","10.1.10.11","TLSv1.2","265","Application Data"
"3173","8.172565","104.198.218.190","10.1.10.11","TLSv1.2","143","Application Data"
"3186","8.196076","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3194","8.238854","104.198.218.190","10.1.10.11","TLSv1.2","354","Application Data, Application Data"
"3214","8.275573","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3224","8.308873","104.198.218.190","10.1.10.11","TLSv1.2","661","Application Data, Application Data, Application Data, Application Data"
"3247","8.366990","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3273","8.447290","104.198.218.190","10.1.10.11","TLSv1.2","290","Application Data"
"3280","8.455603","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3288","8.499345","104.198.218.190","10.1.10.11","TLSv1.2","122","Application Data"
"3304","8.536208","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3327","8.613856","104.198.218.190","10.1.10.11","TLSv1.2","290","Application Data"
"3334","8.636995","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3344","8.678737","104.198.218.190","10.1.10.11","TLSv1.2","126","Application Data"
"3358","8.705498","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3365","8.744789","104.198.218.190","10.1.10.11","TLSv1.2","365","Application Data, Application Data"
"3397","8.796166","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3424","8.876370","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3429","8.885362","104.198.218.190","10.1.10.11","TLSv1.2","297","Application Data"
"3456","8.950615","104.198.218.190","10.1.10.11","TLSv1.2","122","Application Data"
"3466","8.965596","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3492","9.045430","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3523","9.136091","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3524","9.136212","104.198.218.190","10.1.10.11","TLSv1.2","297","Application Data"
"3543","9.214855","104.198.218.190","10.1.10.11","TLSv1.2","130","Application Data"
"3549","9.216855","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3558","9.264383","104.198.218.190","10.1.10.11","TLSv1.2","373","Application Data, Application Data"
"3573","9.306352","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3595","9.385553","104.198.218.190","10.1.10.11","TLSv1.2","304","Application Data"
"3602","9.389033","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3611","9.434887","104.198.218.190","10.1.10.11","TLSv1.2","128","Application Data"
"3637","9.475605","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3664","9.557333","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3702","9.646061","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3730","9.734218","104.198.218.190","10.1.10.11","TLSv1.2","312","Application Data"
"3736","9.735310","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3747","9.779430","104.198.218.190","10.1.10.11","TLSv1.2","120","Application Data"
"3766","9.817980","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3810","9.905810","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3812","9.907722","104.198.218.190","10.1.10.11","TLSv1.2","312","Application Data"
"3832","9.977987","104.198.218.190","10.1.10.11","TLSv1.2","450","Application Data, Application Data, Application Data"
"3838","9.986137","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3848","10.031889","104.198.218.190","10.1.10.11","TLSv1.2","383","Application Data, Application Data"
"3874","10.075318","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3881","10.102054","104.198.218.190","10.1.10.11","TLSv1.2","383","Application Data, Application Data"
"3903","10.155650","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3907","10.170101","104.198.218.190","10.1.10.11","TLSv1.2","387","Application Data, Application Data"
"3932","10.238769","104.198.218.190","10.1.10.11","TLSv1.2","391","Application Data, Application Data"
"3939","10.245191","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3958","10.321099","104.198.218.190","10.1.10.11","TLSv1.2","317","Application Data"
"3964","10.325568","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"3974","10.369583","104.198.218.190","10.1.10.11","TLSv1.2","467","Application Data, Application Data, Application Data"
"3990","10.415594","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4021","10.495930","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4046","10.585584","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4048","10.586345","104.198.218.190","10.1.10.11","TLSv1.2","317","Application Data"
"4065","10.654163","104.198.218.190","10.1.10.11","TLSv1.2","472","Application Data, Application Data, Application Data"
"4073","10.665994","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4095","10.709536","104.198.218.190","10.1.10.11","TLSv1.2","395","Application Data, Application Data"
"4114","10.755291","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4120","10.774941","104.198.218.190","10.1.10.11","TLSv1.2","399","Application Data, Application Data"
"4147","10.836194","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4169","10.911436","104.198.218.190","10.1.10.11","TLSv1.2","326","Application Data"
"4177","10.925945","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4190","10.972937","104.198.218.190","10.1.10.11","TLSv1.2","473","Application Data, Application Data, Application Data"
"4210","11.015428","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4212","11.038634","104.198.218.190","10.1.10.11","TLSv1.2","743","Application Data, Application Data, Application Data, Application Data"
"4237","11.096660","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4263","11.185360","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4264","11.188879","104.198.218.190","10.1.10.11","TLSv1.2","334","Application Data"
"4288","11.256621","104.198.218.190","10.1.10.11","TLSv1.2","122","Application Data"
"4295","11.267164","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4318","11.346373","104.198.218.190","10.1.10.11","TLSv1.2","334","Application Data"
"4325","11.355540","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4336","11.399029","104.198.218.190","10.1.10.11","TLSv1.2","124","Application Data"
"4356","11.436048","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4382","11.525349","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4413","11.605803","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4440","11.696741","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4468","11.776761","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4472","11.786782","104.198.218.190","10.1.10.11","TLSv1.2","334","Application Data"
"4493","11.863121","104.198.218.190","10.1.10.11","TLSv1.2","848","Application Data, Application Data, Application Data, Application Data, Application Data"
"4500","11.865863","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4509","11.911020","104.198.218.190","10.1.10.11","TLSv1.2","415","Application Data, Application Data"
"4524","11.947790","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4546","12.027387","104.198.218.190","10.1.10.11","TLSv1.2","343","Application Data"
"4554","12.035647","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4562","12.083499","104.198.218.190","10.1.10.11","TLSv1.2","495","Application Data, Application Data, Application Data"
"4598","12.149183","104.198.218.190","10.1.10.11","TLSv1.2","420","Application Data, Application Data"
"4615","12.194563","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4622","12.206230","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4657","12.296065","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4660","12.311428","104.198.218.190","10.1.10.11","TLSv1.2","345","Application Data"
"4684","12.375124","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4687","12.380442","104.198.218.190","10.1.10.11","TLSv1.2","429","Application Data, Application Data"
"4713","12.452938","104.198.218.190","10.1.10.11","TLSv1.2","498","Application Data, Application Data, Application Data"
"4720","12.466703","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4731","12.512050","104.198.218.190","10.1.10.11","TLSv1.2","425","Application Data, Application Data"
"4748","12.547957","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4776","12.635675","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4779","12.640254","104.198.218.190","10.1.10.11","TLSv1.2","354","Application Data"
"4801","12.706826","104.198.218.190","10.1.10.11","TLSv1.2","126","Application Data"
"4809","12.717538","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4837","12.806995","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4860","12.882985","104.198.218.190","10.1.10.11","TLSv1.2","354","Application Data"
"4866","12.887775","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4874","12.932027","104.198.218.190","10.1.10.11","TLSv1.2","127","Application Data"
"4892","12.977352","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4921","13.056292","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4941","13.113252","104.198.218.190","10.1.10.11","TLSv1.2","360","Application Data"
"4955","13.145268","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4964","13.180630","104.198.218.190","10.1.10.11","TLSv1.2","501","Application Data, Application Data, Application Data"
"4981","13.228379","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"4992","13.247032","104.198.218.190","10.1.10.11","TLSv1.2","434","Application Data, Application Data"
"5010","13.312787","104.198.218.190","10.1.10.11","TLSv1.2","438","Application Data, Application Data"
"5017","13.317449","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5044","13.395251","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5045","13.399883","104.198.218.190","10.1.10.11","TLSv1.2","365","Application Data"
"5064","13.465337","104.198.218.190","10.1.10.11","TLSv1.2","514","Application Data, Application Data, Application Data"
"5075","13.485433","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5086","13.529231","104.198.218.190","10.1.10.11","TLSv1.2","441","Application Data, Application Data"
"5107","13.576137","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5112","13.595155","104.198.218.190","10.1.10.11","TLSv1.2","442","Application Data, Application Data"
"5138","13.655819","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5140","13.660815","104.198.218.190","10.1.10.11","TLSv1.2","444","Application Data, Application Data"
"5158","13.726918","104.198.218.190","10.1.10.11","TLSv1.2","444","Application Data, Application Data"
"5171","13.760053","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5176","13.793090","104.198.218.190","10.1.10.11","TLSv1.2","836","Application Data, Application Data, Application Data, Application Data"
"5189","13.825935","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5205","13.860223","104.198.218.190","10.1.10.11","TLSv1.2","449","Application Data, Application Data"
"5230","13.915860","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5237","13.924982","104.198.218.190","10.1.10.11","TLSv1.2","451","Application Data, Application Data"
"5264","13.995228","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5266","14.006015","104.198.218.190","10.1.10.11","TLSv1.2","373","Application Data"
"5296","14.081491","104.198.218.190","10.1.10.11","TLSv1.2","531","Application Data, Application Data, Application Data"
"5303","14.085551","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5328","14.165839","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5360","14.255495","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5361","14.257070","104.198.218.190","10.1.10.11","TLSv1.2","373","Application Data"
"5384","14.323992","104.198.218.190","10.1.10.11","TLSv1.2","135","Application Data"
"5393","14.337622","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5403","14.381149","104.198.218.190","10.1.10.11","TLSv1.2","457","Application Data, Application Data"
"5420","14.426133","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5425","14.446982","104.198.218.190","10.1.10.11","TLSv1.2","455","Application Data, Application Data"
"5447","14.505982","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5452","14.525577","104.198.218.190","10.1.10.11","TLSv1.2","383","Application Data"
"5483","14.590669","104.198.218.190","10.1.10.11","TLSv1.2","129","Application Data"
"5489","14.595696","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5501","14.647037","104.198.218.190","10.1.10.11","TLSv1.2","461","Application Data, Application Data"
"5518","14.677274","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5525","14.717380","104.198.218.190","10.1.10.11","TLSv1.2","461","Application Data, Application Data"
"5553","14.766462","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5557","14.784240","104.198.218.190","10.1.10.11","TLSv1.2","876","Application Data, Application Data, Application Data, Application Data"
"5586","14.855422","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5612","14.935504","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5614","14.937455","104.198.218.190","10.1.10.11","TLSv1.2","387","Application Data"
"5637","15.003155","104.198.218.190","10.1.10.11","TLSv1.2","134","Application Data"
"5649","15.027720","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5655","15.069259","104.198.218.190","10.1.10.11","TLSv1.2","1286","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"5677","15.105480","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5705","15.198286","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5707","15.208671","104.198.218.190","10.1.10.11","TLSv1.2","391","Application Data"
"5745","15.275714","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5748","15.282017","104.198.218.190","10.1.10.11","TLSv1.2","135","Application Data"
"5767","15.347392","104.198.218.190","10.1.10.11","TLSv1.2","472","Application Data, Application Data"
"5779","15.367431","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5790","15.413396","104.198.218.190","10.1.10.11","TLSv1.2","473","Application Data, Application Data"
"5808","15.447480","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5818","15.479209","104.198.218.190","10.1.10.11","TLSv1.2","478","Application Data, Application Data"
"5840","15.535851","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5874","15.615537","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5875","15.619868","104.198.218.190","10.1.10.11","TLSv1.2","397","Application Data"
"5893","15.686625","104.198.218.190","10.1.10.11","TLSv1.2","554","Application Data, Application Data, Application Data"
"5899","15.706501","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
"5926","15.785612","10.1.10.11","104.198.218.190","TLSv1.2","983","Application Data"
